stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8810,,Pearl St and Maple Ave,41.993436,-72.598621,,,,
8811,,Pearl St and Walnut St,41.995359,-72.598918,,,,
8812,,Pearl St and South St,41.995305,-72.599149,,,,
8813,,Pearl St and High St,41.996825,-72.599315,,,,
8814,,Pearl St and High St,41.996826,-72.599545,,,,
8815,,N Main St and Opp Church St,41.999062,-72.600012,,,,
8816,,N Main St and Church St,41.999357,-72.600084,,,,
8817,,N Main St and Lincoln St,42.000122,-72.598173,,,,
8818,,N Main St and Enfield Town Hall,42.00037,-72.597042,,,,
8819,,Berlin Rd and Crowne Plaza,41.603359,-72.700635,,,,
8820,,Berlin Rd and Opp Crowne Plaza,41.603099,-72.700322,,,,
8821,,Berlin Rd and Coles Rd,41.602245,-72.69486,,,,
8822,,Berlin Rd and East St,41.601841,-72.693676,,,,
8823,,Farmington Ave and Stop and Shop,41.757411,-72.885483,,,,
8824,,Elm St and Bailey Rd,41.663049,-72.652938,,,,
8825,,Elm St and Elm Ridge Park,41.66287,-72.652878,,,,
8826,,Elm St and Orchard St,41.662554,-72.65675,,,,
8827,,Elm St and Opp Orchard St,41.662375,-72.656702,,,,
8828,,Elm St and Elm Commons Dr,41.658884,-72.673355,,,,
8829,,Elm St and Tennis and Fitness,41.658705,-72.673319,,,,
8830,,Elm St and Opp Big Y,41.65838,-72.677468,,,,
8831,,Elm St and Big Y,41.658325,-72.676525,,,,
8832,,Cromwell Ave and France St,41.650026,-72.679155,,,,
8833,,Cromwell Ave and Opp France St,41.650321,-72.679046,,,,
8834,,Capital Blvd and Marriott Hotel,41.650441,-72.667628,,,,
8835,,Capitol Blvd and West St,41.650763,-72.667458,,,,
8836,,Capital Blvd and Enterprise Dr,41.64799,-72.665771,,,,
8838,,Henkel Way and Brook St,41.643599,-72.662734,,,,
8839,,Capital Blvd and Opp Enterprise Dr,41.647793,-72.665106,,,,
8840,,Brook St and I-91 Tech Ctr,41.641657,-72.675291,,,,
8841,,Brook St and Contractor's Plaza,41.641514,-72.675086,,,,
8849,,Century Hills Dr and Opp Highcrest Dr,41.634381,-72.689394,,,,
8851,,Century Hills Dr and Kingsley Ct,41.631749,-72.692483,,,,
8853,,Century Hills Dr and Opp Blue Grass Ct,41.6336,-72.693785,,,,
8855,,Century Hills Dr and Sky View Dr,41.63628,-72.693345,,,,
8856,,Corporate Pl and West St,41.653131,-72.675242,,,,
8857,,Cold Spring Rd and Highland St,41.640684,-72.68348,,,,
8858,,Cold Spring Rd and Robinson Rd,41.640433,-72.683324,,,,
8859,,Cold Spring Rd and Pequot Dr,41.640196,-72.687158,,,,
8860,,Cold Spring Rd and Century Hills Rd,41.64,-72.687134,,,,
8861,,Simsbury Rd and Cigna Campus Way,41.805098,-72.747652,,,,
8862,,Century Hills Dr and Watercourse Row,41.639351,-72.690678,,,,
8864,,Century Hills Dr and Penn Pl,41.63248,-72.69097,,,,
8866,,Century Hills Dr and Lathrop Ln,41.635498,-72.688787,,,,
8872,,Elm St and Ashwell Ave,41.664367,-72.642894,,,,
8873,,Elm St and Chapin Ave,41.664598,-72.642482,,,,
8884,,Oakwood Ave and Opp Tolles St,41.735938,-72.719407,,,,
8885,,Oakwood Ave and Brixton Rd,41.733927,-72.718635,,,,
8886,,Dexter Ave and Opp Vanderbilt Ave,41.733541,-72.716686,,,,
8887,,Dexter Ave and Opp Reed Ave,41.73379,-72.71556,,,,
8888,,Newfield Ave and Opp Dexter St,41.734628,-72.713572,,,,
8889,,Newfield Ave and Overlook Ter,41.736989,-72.714428,,,,
8891,,Hopmeadow St and Winslow Pl,41.849454,-72.812784,,,,
8892,,Hopmeadow St and Canal St,41.849061,-72.812905,,,,
8893,,Hopmeadow St and Mall Way,41.872978,-72.802332,,,,
8894,,Hopmeadow St and Opp Mall Way,41.872943,-72.802611,,,,
8895,,Hopemeadow St and Owen Murphy Atps,41.915916,-72.790188,,,,
8896,,Hopmeadow St and Simsbury Pnes,41.915898,-72.790407,,,,
8897,,Salmon Brook St and Opp Spring Glen Dr,41.925901,-72.790741,,,,
8898,,Salmon Brook St and Spring Glen Dr,41.926,-72.790972,,,,
8899,,Salmon Brook St and Floydville Rd,41.930442,-72.789901,,,,
8900,,Salmon Brook St and Opp Floydville Rd,41.930022,-72.790217,,,,
8901,,Salmon Brook St and Meadow Gate Rd,41.946711,-72.790669,,,,
8902,,Salmon Brook St and Opp Meadow Gate Rd,41.9463,-72.790937,,,,
8903,,W Center St and Orford Village,41.769484,-72.553605,,,,
8904,,Spencer St and Opp Cemetery Rd,41.766493,-72.572455,,,,
8905,,Spencer St and Cemetery Rd,41.766593,-72.573291,,,,
8906,,Woodbridge St and 348 Woodbridge St,41.793118,-72.508731,,,,
8907,,N Main St and 715 N Main St,41.795642,-72.544473,,,,
8908,,N Main St and 714 N Main St,41.795784,-72.544121,,,,
8909,,N Main St and N Main St,41.795053,-72.537034,,,,
8910,,Lydall St and 222 Lydall St,41.794862,-72.498566,,,,
8911,,Tolland Tpke and Buckland Plaza,41.796634,-72.552614,,,,
8912,,Tolland Tpke and Buckland St,41.795904,-72.54995,,,,
8913,,S Main St and Rockledge Dr,41.744412,-72.745106,,,,
8914,,S Main St and Bentwood Rd,41.740211,-72.744469,,,,
8915,,Campfield Ave and Brown St,41.736124,-72.681613,,,,
8916,,Maple Ave and Opp 270 Maple Ave,41.749885,-72.679319,,,,
8917,,Maple Ave and Opp Essex St,41.751064,-72.678481,,,,
8918,,Franklin Ave and Brown St,41.737243,-72.675434,,,,
8920,,Middle Tpke W and Beacon Hill Apt 1,41.78204,-72.579887,,,,
8921,,Middle Tpke W and Beacon Hill Apts 2,41.7823,-72.579911,,,,
8923,,Washington St and Colonial St,41.748567,-72.683404,,,,
8950,,Westbourne Pkwy and Albany Ave,41.785034,-72.702802,,,,
8955,,Hartland St and 60 Hartland St,41.762478,-72.658359,,,,
8974,,Tower Ave and Hampton St,41.797627,-72.670867,,,,
8982,,Garden St and 758 Garden St,41.791749,-72.680733,,,,
8999,,Newfield Ave and Opp Overlook Ter,41.736962,-72.714671,,,,
9005,,Ellington Rd and Pleasant Valley School,41.811413,-72.596464,,,,
9006,,Ellington Rd and 620 Ellington Rd,41.811895,-72.595868,,,,
9007,,Main St and Opp Prospect Pl,41.609411,-72.650436,,,,
9008,,Main St and Prospect Pl,41.609411,-72.650206,,,,
9011,,Charter Oak Market and Wal-Mart,41.741213,-72.711685,,,,
9013,,Newfield Ave and Dexter St,41.734459,-72.713779,,,,
9014,,Dexter Ave and Reed Ave,41.73396,-72.715656,,,,
9015,,Dexter Ave and Vanderbilt Ave,41.73372,-72.716759,,,,
9016,,Oakwood Ave and Opp Brixton Rd,41.733632,-72.71826,,,,
9017,,Oakwood Ave and Tolles St,41.736501,-72.719382,,,,
9018,,Burnside Ave and Opp Wickham Plaza,41.783619,-72.587455,,,,
9019,,Buckland Rd and Evergreen Walk South End,41.808366,-72.555453,,,,
9020,,Buckland Rd and Evergreen Walk North End,41.811457,-72.554786,,,,
9021,,Buckland Rd and Opp Evergreen Walk,41.810706,-72.55468,,,,
9022,,Silver Ln and Clement Rd,41.763038,-72.625141,,,,
9023,,Ellington Rd and Podunk Cir,41.825081,-72.582742,,,,
9032,,Oconnell Dr and Forbes St,41.732545,-72.604074,,,,
9033,,Charter Oak Market and Wal-Mart,41.741365,-72.71143,,,,
9035,,Broad St and Bedford Ave,41.731886,-72.62695,,,,
9036,,Broad St and Naubuc Ave,41.731746,-72.628573,,,,
9043,,Maple St and 330 Maple St,41.736206,-72.606884,,,,
9044,,High St and 321 High St,41.734772,-72.63227,,,,
9045,,High St and Opp Colonial Park Rd,41.73698,-72.63276,,,,
9046,,High St and Colonial Park Rd,41.736829,-72.632967,,,,
9047,,High St and Opp Wadsworth St,41.737741,-72.633303,,,,
9053,,Forbes St and 403 Forbes St,41.766813,-72.600221,,,,
9055,,Forbes St and 930 Forest St,41.750002,-72.605581,,,,
9056,,Forbes St and Opp 930 Forbes St,41.750012,-72.605835,,,,
9066,,Cigna Campus Way and Wilde Building,41.813445,-72.745655,,,,
9067,,Main St and 1403 Main St,41.77701,-72.638477,,,,
9069,,Day Hill Rd and Integrity Way,41.878873,-72.702356,,,,
9070,,Day Hill Rd and Motortown USA,41.878605,-72.702538,,,,
9071,,Day Hill Rd and Opp Great Pond Dr,41.878179,-72.715595,,,,
9072,,Day Hill Rd and Great Pond Dr,41.87775,-72.716118,,,,
9074,,Blue Hills Ave and 1292 Blue Hills Ave,41.854769,-72.704983,,,,
9075,,Blue Hills Ave and 1295 Blue Hills Ave,41.854733,-72.705286,,,,
9078,,Blue Hills Ave and Pepperidge Farm,41.868915,-72.721446,,,,
9079,,Blue Hills Ave and Home Goods,41.868584,-72.72164,,,,
9082,,Old County Rd and The Village,41.909775,-72.656837,,,,
9083,,Old County Rd and Old County Cir,41.909435,-72.656911,,,,
9084,,Old County Rd and Laurel Rd,41.915786,-72.660307,,,,
9085,,Old County Rd and Opp Laurel Rd,41.915948,-72.660683,,,,
9086,,Old County Rd and Litchfield Dr,41.917754,-72.661456,,,,
9087,,Old County Rd and Fox Hollow Dr,41.917621,-72.661638,,,,
9088,,Old County Rd and Enfield St,41.919141,-72.662254,,,,
9089,,Old County Rd and Opp Enfield St,41.919338,-72.662642,,,,
9090,,Old County Rd and Andover Rd,41.921655,-72.663729,,,,
9091,,Old County Rd and Opp Andover Rd,41.921521,-72.663911,,,,
9092,,Old County Rd and Denslow St,41.925019,-72.66621,,,,
9093,,Old County Rd and Old County Plaza,41.924912,-72.666417,,,,
9094,,Old County Rd and Dollar Rental,41.928025,-72.668462,,,,
9095,,Old County Rd and McDonalds,41.928249,-72.668923,,,,
9096,,Ella Grasso Tpke and Chirnside Rd,41.933739,-72.670416,,,,
9097,,Ella Grasso Tpke and Choice Rd,41.93744,-72.670614,,,,
9098,,North St and Ella Grasso Tpke,41.939629,-72.669626,,,,
9099,,North St and Ella Grasso Tpke,41.939862,-72.670196,,,,
9101,,Columbus Blvd and Kinsley St,41.766908,-72.669543,,,,
9102,,Columbus Blvd and State St,41.765817,-72.669582,,,,
9103,,Columbus Blvd and Talcott St,41.768025,-72.669419,,,,
9106,,Chapel Rd and 415 Chapel Rd,41.809514,-72.604035,,,,
9107,,Chapel Rd and Saint Marc Cir,41.809765,-72.604179,,,,
9109,,John Fitch Blvd and I 291 Southbound Ramp,41.804564,-72.615335,,,,
9110,,John Fitch Blvd and Fitch Meadow Ln,41.851221,-72.599959,,,,
9114,,John Fitch Blvd and Star Dust Restaurant,41.802295,-72.616385,,,,
9115,,Lowrey Pl and Main St,41.695367,-72.722011,,,,
9116,,Lowrey Pl and Constance Leigh Dr,41.695633,-72.718997,,,,
9117,,Lowrey Pl and Constance Leigh Dr,41.695454,-72.718937,,,,
9118,,Main St and 1737 Main St,41.854387,-72.606257,,,,
9119,,Main St and 2062 Main St,41.782421,-72.675688,,,,
9120,,Tolland Tpke and 1162 Tolland St,41.789285,-72.582661,,,,
9121,,Tolland Tpke and 1138 Tolland St,41.788726,-72.584941,,,,
9122,,Buckland Rd and 481 Buckland Rd,41.825647,-72.553203,,,,
9123,,Buckland Rd and Opp 481 Buckland Rd,41.825655,-72.552961,,,,
9125,,Great Hill Rd and Opp 170 Great Hill Rd,41.774967,-72.597081,,,,
9126,,Great Hill Rd and 170 Great Hill Rd,41.775119,-72.59725,,,,
9127,,Great Hill Rd and Woodlawn Cir,41.77689,-72.592761,,,,
9151,,Convention Ctr and Columbus Blvd,41.763502,-72.668848,,,,
9152,,Pascone Pl and Price Chopper,41.668744,-72.719753,,,,
9153,,E Center St and Woodbridge St,41.784391,-72.499852,,,,
9154,,Goodwin St and 377 Goodwin St,41.791199,-72.613704,,,,
9155,,Goodwin St and 377 Goodwin St,41.791021,-72.61368,,,,
9163,,Main St and 2928 Main St,41.72301,-72.614759,,,,
9164,,Main St and New London Tpke,41.715953,-72.611282,,,,
9165,,Main St and 2510 Main St,41.714414,-72.609979,,,,
9166,,Main St and Naubuc Ave,41.716473,-72.612019,,,,
9167,,Main St and 2225 Main St,41.710147,-72.607983,,,,
9168,,Spruce St and Church St,41.769094,-72.682138,,,,
9169,,Church St and Trumbull St,41.768738,-72.675608,,,,
9171,,Columbus Blvd and Talcott St,41.768498,-72.66937,,,,
9173,,Glastonbury Blvd and 95 Glastonbury Blvd,41.721934,-72.617862,,,,
9174,,Hebron Ave and 241 Hebron St,41.713355,-72.602538,,,,
9175,,Hebron Ave and Linden St,41.713424,-72.600806,,,,
9176,,Hebron Ave and House St,41.713567,-72.601072,,,,
9177,,Allyn St and High St,41.768565,-72.680261,,,,
9178,,Hebron Ave and Main St,41.712667,-72.607551,,,,
9180,,Allyn St and Ann St,41.768276,-72.678105,,,,
9181,,Church St and Main St,41.768467,-72.67338,,,,
9196,,Oakwood Dr and 628 Oakwood Dr,41.713693,-72.586872,,,,
9197,,Oakwood Dr and Oakwood Sport Ctr,41.713926,-72.586883,,,,
9198,,Oakwood Dr and Opp Sequin Dr,41.712448,-72.585012,,,,
9199,,Oakwood Dr and Sequin Dr,41.712868,-72.58518,,,,
9201,,Trumbull St and Jewell St,41.765209,-72.676149,,,,
9211,,Day Hill Rd and Opp Lamberton Rd,41.873132,-72.66758,,,,
9212,,Day Hill Rd and Lamberton Rd,41.873166,-72.66684,,,,
9214,,Farmington Ave and Opp Lenola Dr,41.733428,-72.83492,,,,
9215,,Farmington Ave and Lenola Dr,41.733231,-72.834956,,,,
9216,,Hartford Tpke and 96 Hartford Tpke,41.82093,-72.500699,,,,
9217,,Hartford Tpke and Subway,41.820994,-72.500929,,,,
9222,,Talcottville Rd and Briar Knoll Apt,41.843047,-72.488298,,,,
9223,,Talcottville Rd and Flooring America,41.843001,-72.488056,,,,
9225,,Park Ave and G K Services,41.780105,-72.628424,,,,
9228,,Asylum Ave and Woodland St,41.772367,-72.700353,,,,
9241,,West Rd and Rte 2 Entrance,41.65028,-72.484876,,,,
9243,,Bina Ave and Becker Cir,41.809698,-72.660063,,,,
9246,,Day Hill Rd and Baker Hollow Rd,41.875835,-72.694413,,,,
9247,,Day Hill Rd and Opp Spencer Turbine,41.875653,-72.691987,,,,
9248,,Windsor Ave and Opp Island Rd,41.843136,-72.648304,,,,
9265,,Woodland Ave and Newberry Rd,41.86815,-72.7259,,,,
9266,,Woodland Ave and Opp Newberry Rd,41.868024,-72.725718,,,,
9267,,Newberry Rd and Griffins Rd S,41.870418,-72.734778,,,,
9268,,W Newberry Rd and 212 W Newberry Rd,41.870821,-72.736755,,,,
9269,,W Newberry Rd and 320 W Newberry Rd,41.870179,-72.738066,,,,
9270,,W Newberry Rd and 340 W Newberry Rd,41.868615,-72.738456,,,,
9271,,Griffin Rd S and The Hartford Ins,41.874877,-72.733243,,,,
9272,,Griffin Rd S and The Hartford Ins,41.875208,-72.733376,,,,
9273,,Griffin Rd N and Griffin Office Bld 6,41.878853,-72.731624,,,,
9274,,Waterside Xing and Waterside Crossing Bld 7,41.881527,-72.73344,,,,
9275,,Waterside Xing and Waterside Crossing Bld 2,41.880769,-72.736147,,,,
9276,,Waterside Xing and Waterside Bld 1,41.880833,-72.737615,,,,
9277,,Matianuck Ave and Opp Delilah Dr,41.83147,-72.674235,,,,
9278,,Matianuck Ave and 796 Matianuck Ave,41.830522,-72.673413,,,,
9279,,Matianuck Ave and 789 Matianuck Ave,41.83045,-72.673643,,,,
9280,,Service To The Blind and Windsor Ave,41.807631,-72.658299,,,,
9294,,Poquonock Ave and Opp Loomis Ave,41.855087,-72.648237,,,,
9295,,Poquonock Ave and 1864 Poquonock Ave,41.907442,-72.678936,,,,
9296,,Windsor Ave and Hillcrest Rd,41.83944,-72.651515,,,,
9297,,Windsor Ave and Park Ave,41.838896,-72.652232,,,,
9298,,E Center St and Coburn Rd,41.782482,-72.501315,,,,
9299,,Deerfield Rd and Putnam Hwy,41.81777,-72.654831,,,,
9301,,Mechanic St and Opp Park and Ride Lot,41.850385,-72.641639,,,,
9302,,Mechanic St and Park and Ride Lot,41.850376,-72.641918,,,,
9303,,Bloomfield Ave and Spring St,41.852689,-72.647042,,,,
9304,,Bloomfield Ave and Opp Welch Ave,41.85239,-72.650488,,,,
9305,,Bloomfield Ave and Lennox Ave,41.852259,-72.652744,,,,
9319,,Old Main St and Riverview Rd,41.668004,-72.636835,,,,
9322,,Coventry St and Phillps Senior Housing,41.800518,-72.689939,,,,
9328,,Church St and Opp Lincoln Financial Group,41.769305,-72.679121,,,,
9330,,Bloomfield Ave and 705 Bloomfield Ave,41.829054,-72.737524,,,,
9331,,Bloomfield Ave and 666 Bloomfield Ave,41.822896,-72.737605,,,,
9356,,Brown St and 45 Brown St,41.839624,-72.746279,,,,
9357,,Main St and 750 Main St,41.765348,-72.673362,,,,
9358,,Wintonbury Ave and Opp Jerome Ave,41.832573,-72.734513,,,,
9359,,Wintonbury Ave and Opp Hill Farm Rd,41.833257,-72.728715,,,,
9360,,School St and Opp Norman Dr,41.827232,-72.70685,,,,
9361,,School St and Cottage Grove Rd,41.817733,-72.709048,,,,
9362,,School St and Cottage Grove Rd,41.817894,-72.708769,,,,
9363,,Wintonbury Ave and Hill Farm Rd,41.83332,-72.729188,,,,
9365,,Lamberton Rd and Day Hill Rd,41.872943,-72.666719,,,,
9367,,Park Ave and Opp Tyler St,41.822378,-72.715454,,,,
9369,,Tunxis Ave and Mexcur Rd,41.846666,-72.744245,,,,
9370,,Tunxis Ave and 165 Tunxis Ave,41.844271,-72.744551,,,,
9371,,Tyler St and 81 Tyler St,41.821752,-72.715164,,,,
9372,,Linden St and Myrtle St,41.772999,-72.523059,,,,
9373,,Myrtle St and Main St,41.772968,-72.521496,,,,
9374,,Linden St and Center St,41.774796,-72.523378,,,,
9375,,Wedgewood Dr and Cul-De-Sac,41.836782,-72.701606,,,,
9376,,Buckland St and Cedar Ave,41.815968,-72.553374,,,,
9377,,Buckland Rd and Opp Cedar Ave,41.816226,-72.552913,,,,
9387,,Canton Park and Ride and Albany Tpke,41.836223,-72.928817,,,,
9388,,Blue Hills Ave and First Cathedral,41.832926,-72.697951,,,,
9389,,Blue Hills Ave and Opp First Cathedral Church,41.832971,-72.697709,,,,
9405,,Cottage Grove Rd and 580 Cottage Grove Rd,41.817436,-72.727392,,,,
9406,,Cottage Grove Rd and Opp 580 Cottage Grove Rd,41.817141,-72.72675,,,,
9408,,Farmington Ave and Exchange,41.735488,-72.795613,,,,
9409,,Farmington Ave and Opp 308-314 Farmington Ave,41.73296,-72.79743,,,,
9410,,Farmington Ave and Mini Golf Park,41.734303,-72.836567,,,,
9411,,Farmington Ave and Star Meadow,41.734848,-72.837947,,,,
9412,,Farmington Ave and Opp Melrose Dr,41.73643,-72.840442,,,,
9413,,Prospect St and Opp Olney Rd,41.69272,-72.675083,,,,
9414,,Prospect St and Back Ln,41.688836,-72.703167,,,,
9415,,Farmington Ave and Worthington Dr,41.739638,-72.846268,,,,
9416,,Farmington Ave and Opp Worthington Dr,41.739459,-72.84634,,,,
9424,,South Rd and Kinder Care,41.727008,-72.800545,,,,
9426,,Farmington Ave and Opp 1677 Farmington Ave,41.753554,-72.875608,,,,
9427,,Farmington Ave and 1677 Farmington Ave,41.753331,-72.875608,,,,
9428,,S Main St and 110 S Main St,41.754604,-72.886789,,,,
9429,,S Main St and 95 S Main St,41.754524,-72.886547,,,,
9430,,Plainville Ave and Westerleigh Apts,41.749412,-72.886361,,,,
9431,,Plainville Ave and 301 Plainville Ave,41.74951,-72.886082,,,,
9432,,Plainville Ave and Opp Cope Farms Rd,41.716329,-72.881842,,,,
9433,,Main St and 22 Main St,41.758608,-72.887483,,,,
9435,,Plainville Ave and Snowberry Ln1,41.728909,-72.889698,,,,
9436,,Plainville Ave and Snowberry Ln 2,41.722083,-72.886411,,,,
9437,,Plainville Ave and Opp Snowberry Ln 1,41.72185,-72.886023,,,,
9438,,Plainville Ave and Opp Snowberry Ln 2,41.727542,-72.888752,,,,
9439,,Plainville Ave and Westwoods Dr,41.709931,-72.880396,,,,
9440,,Plainville Ave and Opp Westwoods Dr,41.710351,-72.880288,,,,
9441,,Tunxis Ave and 142 Tunxis Ave,41.842537,-72.743862,,,,
9442,,E Main St and Fairway Shops,41.80751,-72.824381,,,,
9443,,E Main St and 51 E Main St,41.807107,-72.823775,,,,
9444,,W Main St and T J Maxx,41.813397,-72.855804,,,,
9445,,W Main St and Avon MarketPlace,41.816397,-72.865625,,,,
9446,,W Main St and Dale Rd,41.815647,-72.863309,,,,
9464,,Ella Grasso Tpke and Schoephoester Rd,41.923969,-72.670256,,,,
9465,,Albany Ave and Opp Secret Lake Rd,41.823158,-72.87933,,,,
9466,,Albany Tpke and Secret Lake Rd,41.823015,-72.879681,,,,
9467,,Albany Tpke and Dowd Ave,41.824886,-72.894123,,,,
9468,,Silas Deane Hwy and Kohl's,41.675143,-72.648661,,,,
9469,,Silas Deane Hwy and Midtown Kawasaki,41.674525,-72.647574,,,,
9472,,West St and Veterans Hospital,41.653395,-72.651027,,,,
9473,,West St and Opp Veterans Hosp,41.653146,-72.651608,,,,
9480,,Coventry St and Baltic St,41.801824,-72.690445,,,,
9484,,Coventry St and Opp Branford St,41.798766,-72.689954,,,,
9496,,Blue Hills Ave and Wedgewood Dr,41.836896,-72.699448,,,,
9497,,Maselli Rd and Stew Leonards,41.650388,-72.730231,,,,
9501,,Wal - Mart and Berlin Tpke,41.662176,-72.720465,,,,
9502,,Conn Dot and Berlin Tpke,41.673046,-72.713987,,,,
9505,,East Hartford High and Forbes St,41.753772,-72.604794,,,,
9507,,Schoephoester Rd and Hamilton Strand,41.927938,-72.685498,,,,
9508,,Deming St and Lowes,41.661328,-72.72153,,,,
9512,,Blue Hills Ave and Mustdo Dr,41.864513,-72.716309,,,,
9513,,Blue Hills Ave and W Dudley Town Rd 1,41.863851,-72.716128,,,,
9514,,Lowrey Pl and Main St,41.695215,-72.721624,,,,
9515,,Tower Ave and Waverly St,41.799185,-72.6805,,,,
9516,,Tower Ave and Opp Kingdom Hall,41.799977,-72.68537,,,,
9517,,Tower Ave and Kingdom Hall,41.800273,-72.686,,,,
9518,,W Hill Rd and Willard Ave,41.716008,-72.741834,,,,
9519,,Willard Ave and Opp 418 Willard Ave,41.707961,-72.736094,,,,
9520,,Hillside Ave and Linnmoore St,41.73295,-72.69638,,,,
9521,,Fenn Rd and 190 Fenn Rd,41.702012,-72.754016,,,,
9522,,Fenn Rd and Opp 190 Fenn Rd,41.702101,-72.754246,,,,
9523,,Bradley Intl Airport and U S Customs,41.932805,-72.689411,,,,
9524,,Park St and Opp Zion St,41.758238,-72.692239,,,,
9527,,ING and Orange Way,41.878253,-72.682736,,,,
9529,,Northfield Dr and Day Hill Rd,41.874389,-72.679674,,,,
9530,,Fiserv and Inwood Rd,41.636642,-72.680756,,,,
9531,,Inwood Rd and Cromwell Ave,41.638192,-72.676895,,,,
9532,,Inwood Rd and Cromwell Ave,41.638066,-72.67652,,,,
9533,,Blue Hills Ave and Hebron St,41.790767,-72.698344,,,,
9538,,Columbus Blvd and Marriott Vivo Restaurant,41.76378,-72.669707,,,,
9539,,Mark Twain Dr and Ogilby Dr 2,41.79025,-72.709398,,,,
9541,,Blue Hills Ave and Opp Wedgewood Dr,41.837066,-72.699229,,,,
9547,,Silas Deane Hwy and Sterling Jeweler's,41.697408,-72.65825,,,,
9548,,Silas Deane Hwy and New England Patio/Hearth,41.697435,-72.658008,,,,
9551,,Lamberton Rd and Opp Travelers,41.867622,-72.664584,,,,
9557,,Commerce Way and Massconn,41.858719,-72.599583,,,,
9558,,Commerce Way and Don Childree,41.86011,-72.597929,,,,
9559,,Commerce Way and Glolik Machine Co,41.858864,-72.595434,,,,
9560,,Commerce Way and Arrow Gas,41.85768,-72.593533,,,,
9561,,Rye St and Maneeley's Banquet Facility,41.857128,-72.59436,,,,
9562,,Rye St and Sullivan Ave,41.856578,-72.596836,,,,
9563,,Sullivan Ave and Massconn,41.857199,-72.599236,,,,
9564,,Old County Rd and Econo Lodge,41.926594,-72.667421,,,,
9565,,Old County Rd and Candlewood Suites,41.926191,-72.667398,,,,
9566,,Ella Grasso Tpke and Opp Chirnside Rd,41.93391,-72.67078,,,,
9567,,Ella Grasso Tpke and Opp Choice Rd,41.937065,-72.670919,,,,
9582,,Harvey Ln and Opp C and S Warehouse,41.945833,-72.62517,,,,
9591,,Executive Sq and Silas Deane Hwy,41.684713,-72.654251,,,,
9601,,Hillside St and East Htfd Golf Ctr,41.775471,-72.620173,,,,
9602,,Hillside St and Coachlight Village,41.775149,-72.619896,,,,
9603,,Roberts St and Freightliner,41.770869,-72.614905,,,,
9604,,Roberts St and Wrobel Pl,41.771012,-72.615122,,,,
9605,,Roberts St and Evans Pirest Leonard Inc,41.77155,-72.610832,,,,
9606,,Roberts St and Old Roberts Rd,41.771729,-72.610892,,,,
9607,,Charter Rd and 41 Charter Rd,41.687159,-72.659134,,,,
9609,,Jordan Ln and Opp Albert Ave,41.721223,-72.686729,,,,
9610,,Jordan Ln and Albert Ave,41.721053,-72.686669,,,,
9611,,Jordan Ln and Goodwin Ave,41.72084,-72.68811,,,,
9612,,Folly Brook Blvd and 46 Folly Brook Blvd,41.725273,-72.67971,,,,
9613,,Walgreens Dist Ctr and Rainbow Rd,41.919585,-72.718661,,,,
9614,,Poquonock Ave and High St,41.914009,-72.675717,,,,
9615,,Poquonock Ave and Opp High St,41.914205,-72.675304,,,,
9616,,Poquonock Ave and Rainbow Rd,41.90932,-72.678993,,,,
9617,,Poquonock Ave and Rainbow Rd,41.909212,-72.678763,,,,
9620,,International Dr and 14 International Dr,41.92866,-72.709929,,,,
9621,,International Dr and Deringer,41.928338,-72.709759,,,,
9622,,International Dr and 20 International Dr,41.92724,-72.711449,,,,
9623,,International Dr and 25 International Dr,41.927061,-72.711109,,,,
9624,,International Dr and 40 International Dr,41.925265,-72.71212,,,,
9625,,International Dr and Fedex,41.924701,-72.71189,,,,
9626,,International Dr and Stone Rd,41.922978,-72.714151,,,,
9627,,International Dr and Pepsi Botting,41.922826,-72.713751,,,,
9628,,International Dr and 70 International Dr,41.920093,-72.717046,,,,
9629,,International Dr and UPS,41.919655,-72.716779,,,,
9630,,S Main St and 481 S Main St,41.729799,-72.743307,,,,
9631,,S Main St and 480 S Main St,41.729727,-72.743065,,,,
9632,,S Main St and Opp Hall St,41.72592,-72.743735,,,,
9633,,S Main St and 561 S Main St,41.723963,-72.743629,,,,
9634,,S Main St and 558 S Main St,41.724213,-72.743422,,,,
9635,,Poquonock Ave and Opp Meakin Dr,41.911946,-72.677166,,,,
9636,,Poquonock Ave and Meakin Dr,41.911829,-72.677009,,,,
9637,,John Fitch Blvd and Scantic Rd,41.867005,-72.604979,,,,
9638,,John Fitch Blvd and Opp Scantic Rd,41.866586,-72.605272,,,,
9639,,RTE 5 and Stoughton Rd,41.884394,-72.607254,,,,
9640,,RTE 5 and Opp Stoughton Rd,41.884395,-72.607497,,,,
9641,,RTE 5 and Phelps Rd,41.893129,-72.607955,,,,
9642,,RTE 5 and Opp Phelps Rd,41.892307,-72.608212,,,,
9643,,RTE 5 and Tromley Rd,41.901777,-72.610634,,,,
9644,,RTE 5 and Opp Tromley Rd,41.90167,-72.610829,,,,
9645,,RTE 5 and Thompson Rd,41.91232,-72.613114,,,,
9646,,RTE 5 and Opp Thompson Rd,41.912285,-72.613491,,,,
9647,,RTE 5 and Newberry Rd,41.916875,-72.611109,,,,
9648,,RTE 5 and Opp Newberry Rd,41.916403,-72.611985,,,,
9650,,Weston St and New Rd,41.784035,-72.664972,,,,
9651,,Main St and 1450 MAIN ST,41.774093,-72.676687,,,,
